stranger_afa 3884
ltl_afa 721
noodler 10695
stranger_afa 655
ltl_afa 6813
noodler 13152
stranger_afa 2505
ltl_afa 4800
noodler 9010
stranger_afa 1321
ltl_afa 1888
noodler 1468
stranger_afa 1295
ltl_afa 3413
noodler 709
stranger_afa 3100
ltl_afa 850
noodler 12523
stranger_afa 2434
ltl_afa 811
noodler 11232
stranger_afa 149
ltl_afa 6111
noodler 8296
stranger_afa 900
ltl_afa 5991
noodler 3376
stranger_afa 3777
ltl_afa 6279
noodler 1591
stranger_afa 1978
ltl_afa 3644
noodler 11942
stranger_afa 387
ltl_afa 5956
noodler 617
stranger_afa 1731
ltl_afa 6819
noodler 4750
stranger_afa 35
ltl_afa 4547
noodler 288
stranger_afa 1707
ltl_afa 2616
noodler 12705
stranger_afa 1569
ltl_afa 1999
noodler 301
stranger_afa 3539
ltl_afa 544
noodler 6895
stranger_afa 2627
ltl_afa 7011
noodler 13777
stranger_afa 2327
ltl_afa 4015
noodler 2357
stranger_afa 802
ltl_afa 275
noodler 11192
stranger_afa 3955
ltl_afa 3005
noodler 6562
stranger_afa 2626
ltl_afa 973
noodler 8231
stranger_afa 463
ltl_afa 4947
noodler 8509
stranger_afa 3204
ltl_afa 5148
noodler 8244
stranger_afa 3444
ltl_afa 5584
noodler 3722
stranger_afa 195
ltl_afa 6400
noodler 7999
stranger_afa 365
ltl_afa 33
noodler 9476
stranger_afa 1567
ltl_afa 5706
noodler 5039
stranger_afa 1613
ltl_afa 5769
noodler 11460
stranger_afa 9
ltl_afa 1832
noodler 10075
stranger_afa 3875
ltl_afa 3615
noodler 8016
stranger_afa 3015
ltl_afa 3853
noodler 12538
stranger_afa 3781
ltl_afa 5692
noodler 11746
stranger_afa 325
ltl_afa 1052
noodler 11073
stranger_afa 746
ltl_afa 6897
noodler 8664
stranger_afa 808
ltl_afa 6278
noodler 6683
stranger_afa 4026
ltl_afa 5265
noodler 5667
stranger_afa 411
ltl_afa 5088
noodler 12943
stranger_afa 787
ltl_afa 127
noodler 1265
stranger_afa 1843
ltl_afa 2550
noodler 10438
stranger_afa 3701
ltl_afa 2570
noodler 6669
stranger_afa 1042
ltl_afa 2641
noodler 10701
stranger_afa 2473
ltl_afa 5297
noodler 1424
stranger_afa 2137
ltl_afa 205
noodler 12010
stranger_afa 1139
ltl_afa 943
noodler 7452
stranger_afa 2165
ltl_afa 1269
noodler 13466
stranger_afa 3071
ltl_afa 3297
noodler 4792
stranger_afa 4048
ltl_afa 2536
noodler 9299
stranger_afa 881
ltl_afa 5858
noodler 13802
stranger_afa 222
ltl_afa 4990
noodler 6312
stranger_afa 697
ltl_afa 4358
noodler 6225
stranger_afa 3427
ltl_afa 3812
noodler 1362
stranger_afa 1752
ltl_afa 2527
noodler 4224
stranger_afa 1167
ltl_afa 5593
noodler 5821
stranger_afa 2929
ltl_afa 505
noodler 4989
stranger_afa 1794
ltl_afa 2386
noodler 13253
stranger_afa 863
ltl_afa 5658
noodler 4069
stranger_afa 1981
ltl_afa 5219
noodler 13426
stranger_afa 3086
ltl_afa 3880
noodler 1852
stranger_afa 1543
ltl_afa 14
noodler 8807
stranger_afa 1969
ltl_afa 550
noodler 10640
stranger_afa 2789
ltl_afa 3792
noodler 8314
stranger_afa 20
ltl_afa 4086
noodler 9031
stranger_afa 3217
ltl_afa 1101
noodler 11391
stranger_afa 2973
ltl_afa 4624
noodler 10481
stranger_afa 3290
ltl_afa 1570
noodler 4261
stranger_afa 3795
ltl_afa 6371
noodler 4142
stranger_afa 2982
ltl_afa 6218
noodler 13493
stranger_afa 674
ltl_afa 3543
noodler 10894
stranger_afa 1217
ltl_afa 796
noodler 4241
stranger_afa 2786
ltl_afa 2213
noodler 1160
stranger_afa 1435
ltl_afa 2502
noodler 7911
stranger_afa 1928
ltl_afa 1397
noodler 8464
stranger_afa 883
ltl_afa 6695
noodler 415
stranger_afa 3284
ltl_afa 3856
noodler 6427
stranger_afa 3466
ltl_afa 5098
noodler 8884
stranger_afa 2337
ltl_afa 4616
noodler 12701
stranger_afa 1215
ltl_afa 5243
noodler 4075
stranger_afa 2674
ltl_afa 3035
noodler 9699
stranger_afa 2801
ltl_afa 6650
noodler 7098
stranger_afa 2138
ltl_afa 497
noodler 6790
stranger_afa 2096
ltl_afa 624
noodler 7329
stranger_afa 2106
ltl_afa 5699
noodler 9110
stranger_afa 1973
ltl_afa 6980
noodler 7989
stranger_afa 2574
ltl_afa 2619
noodler 12617
stranger_afa 112
ltl_afa 6770
noodler 13502
stranger_afa 3600
ltl_afa 1156
noodler 4021
stranger_afa 294
ltl_afa 2995
noodler 11042
stranger_afa 1280
ltl_afa 3010
noodler 2747
stranger_afa 360
ltl_afa 469
noodler 8001
stranger_afa 2560
ltl_afa 4333
noodler 9267
stranger_afa 1818
ltl_afa 4564
noodler 10183
stranger_afa 1990
ltl_afa 5263
noodler 13437
stranger_afa 2918
ltl_afa 2444
noodler 6111
stranger_afa 1806
ltl_afa 4886
noodler 2118
stranger_afa 2784
ltl_afa 5312
noodler 11782
stranger_afa 2556
ltl_afa 5426
noodler 86
stranger_afa 716
ltl_afa 3621
noodler 3723
stranger_afa 1984
ltl_afa 1046
noodler 5591
stranger_afa 348
ltl_afa 1331
noodler 1231
stranger_afa 2168
ltl_afa 199
noodler 6018
stranger_afa 232
ltl_afa 6353
noodler 11345
stranger_afa 1144
ltl_afa 2114
noodler 9254
stranger_afa 1212
ltl_afa 388
noodler 12309
stranger_afa 2277
ltl_afa 5736
noodler 612
stranger_afa 1381
ltl_afa 6290
noodler 11945
stranger_afa 2797
ltl_afa 6600
noodler 2956
stranger_afa 2310
ltl_afa 4747
noodler 13651
stranger_afa 3307
ltl_afa 2900
noodler 7894
stranger_afa 2202
ltl_afa 404
noodler 1741
stranger_afa 2726
ltl_afa 4650
noodler 11711
stranger_afa 640
ltl_afa 4056
noodler 11771
stranger_afa 3530
ltl_afa 4350
noodler 2136
stranger_afa 960
ltl_afa 5299
noodler 10917
stranger_afa 2671
ltl_afa 3307
noodler 3907
stranger_afa 1799
ltl_afa 6139
noodler 11866
stranger_afa 3592
ltl_afa 442
noodler 1293
stranger_afa 1011
ltl_afa 4524
noodler 13354
stranger_afa 3575
ltl_afa 5893
noodler 3889
stranger_afa 4054
ltl_afa 3087
noodler 11454
stranger_afa 1153
ltl_afa 5486
noodler 10598
stranger_afa 2266
ltl_afa 4658
noodler 2002
stranger_afa 2248
ltl_afa 6330
noodler 5093
stranger_afa 698
ltl_afa 1805
noodler 13411
stranger_afa 2155
ltl_afa 5208
noodler 8999
stranger_afa 3485
ltl_afa 5261
noodler 2245
stranger_afa 100
ltl_afa 3050
noodler 12778
stranger_afa 3642
ltl_afa 903
noodler 2751
stranger_afa 2322
ltl_afa 3031
noodler 13813
stranger_afa 370
ltl_afa 5785
noodler 7582
stranger_afa 1611
ltl_afa 1348
noodler 6813
stranger_afa 255
ltl_afa 603
noodler 694
stranger_afa 62
ltl_afa 5713
noodler 5248
stranger_afa 226
ltl_afa 4733
noodler 6873
stranger_afa 3072
ltl_afa 3523
noodler 10103
stranger_afa 2408
ltl_afa 543
noodler 12474
stranger_afa 2234
ltl_afa 2069
noodler 9843
stranger_afa 3309
ltl_afa 4324
noodler 10836
stranger_afa 3197
ltl_afa 5520
noodler 4102
stranger_afa 1645
ltl_afa 2173
noodler 6649
stranger_afa 2877
ltl_afa 3622
noodler 11402
stranger_afa 3434
ltl_afa 1894
noodler 1184
stranger_afa 416
ltl_afa 1992
noodler 5654
stranger_afa 1627
ltl_afa 3368
noodler 1870
stranger_afa 795
ltl_afa 5137
noodler 4269
stranger_afa 1319
ltl_afa 5749
noodler 4571
stranger_afa 2950
ltl_afa 447
noodler 729
stranger_afa 2059
ltl_afa 4805
noodler 3031
stranger_afa 1918
ltl_afa 680
noodler 8939
stranger_afa 3251
ltl_afa 1110
noodler 1746
stranger_afa 1250
ltl_afa 5795
noodler 792
stranger_afa 3721
ltl_afa 1620
noodler 13420
stranger_afa 2443
ltl_afa 6240
noodler 208
stranger_afa 2687
ltl_afa 2285
noodler 5411
stranger_afa 3890
ltl_afa 3288
noodler 9721
stranger_afa 2455
ltl_afa 4578
noodler 525
stranger_afa 2325
ltl_afa 3646
noodler 7872
stranger_afa 2350
ltl_afa 1903
noodler 11407
stranger_afa 190
ltl_afa 579
noodler 9022
stranger_afa 206
ltl_afa 3373
noodler 1057
stranger_afa 2509
ltl_afa 4249
noodler 4185
stranger_afa 4030
ltl_afa 1072
noodler 2061
stranger_afa 2531
ltl_afa 4149
noodler 748
stranger_afa 3567
ltl_afa 7044
noodler 12745
stranger_afa 402
ltl_afa 1918
noodler 13398
stranger_afa 428
ltl_afa 334
noodler 12374
stranger_afa 1036
ltl_afa 5436
noodler 1651
stranger_afa 692
ltl_afa 80
noodler 7853
stranger_afa 2156
ltl_afa 2493
noodler 6894
stranger_afa 2654
ltl_afa 2560
noodler 8733
stranger_afa 1684
ltl_afa 3755
noodler 4691
stranger_afa 3973
ltl_afa 3185
noodler 681
stranger_afa 3958
ltl_afa 4472
noodler 7714
stranger_afa 2914
ltl_afa 3641
noodler 9942
stranger_afa 1152
ltl_afa 1777
noodler 12353
stranger_afa 3730
ltl_afa 1619
noodler 9791
stranger_afa 2851
ltl_afa 2361
noodler 5486
stranger_afa 879
ltl_afa 832
noodler 13558
stranger_afa 711
ltl_afa 3108
noodler 13320
stranger_afa 2340
ltl_afa 4933
noodler 7868
stranger_afa 2639
ltl_afa 4932
noodler 4302
stranger_afa 3947
ltl_afa 2101
noodler 9567
stranger_afa 3476
ltl_afa 3276
noodler 12456
stranger_afa 4043
ltl_afa 4713
noodler 3026
stranger_afa 3572
ltl_afa 6293
noodler 10337
stranger_afa 747
ltl_afa 2191
noodler 4047
stranger_afa 183
ltl_afa 4776
noodler 4188
stranger_afa 2488
ltl_afa 1522
noodler 6785
stranger_afa 541
ltl_afa 3190
noodler 12731
stranger_afa 2450
ltl_afa 629
noodler 7494
stranger_afa 3966
ltl_afa 5140
noodler 5980
stranger_afa 2661
ltl_afa 4702
noodler 10170
stranger_afa 1614
ltl_afa 3758
noodler 7851
stranger_afa 3886
ltl_afa 5446
noodler 10526
stranger_afa 3979
ltl_afa 4238
noodler 10964
stranger_afa 450
ltl_afa 4008
noodler 10802
stranger_afa 914
ltl_afa 1247
noodler 6318
stranger_afa 2017
ltl_afa 6584
noodler 10965
stranger_afa 1839
ltl_afa 4073
noodler 2161
stranger_afa 286
ltl_afa 2871
noodler 12188
stranger_afa 1294
ltl_afa 3885
noodler 12302
stranger_afa 2635
ltl_afa 3565
noodler 3434
stranger_afa 2633
ltl_afa 6348
noodler 5452
stranger_afa 2553
ltl_afa 6057
noodler 12000
stranger_afa 519
ltl_afa 4161
noodler 8707
stranger_afa 356
ltl_afa 1250
noodler 10030
stranger_afa 1377
ltl_afa 4425
noodler 13302
stranger_afa 1013
ltl_afa 3610
noodler 3789
stranger_afa 2916
ltl_afa 3675
noodler 5149
stranger_afa 3491
ltl_afa 4639
noodler 365
stranger_afa 2996
ltl_afa 5492
noodler 2379
stranger_afa 3816
ltl_afa 5116
noodler 3777
stranger_afa 1562
ltl_afa 3478
noodler 2663
stranger_afa 3135
ltl_afa 6631
noodler 4546
stranger_afa 3293
ltl_afa 790
noodler 1367
stranger_afa 2085
ltl_afa 4058
noodler 13170
stranger_afa 334
ltl_afa 398
noodler 1476
stranger_afa 770
ltl_afa 256
noodler 5101
stranger_afa 3611
ltl_afa 2548
noodler 9172
stranger_afa 3064
ltl_afa 5122
noodler 10885
stranger_afa 1570
ltl_afa 4081
noodler 5005
stranger_afa 1958
ltl_afa 6082
noodler 2396
stranger_afa 1884
ltl_afa 3392
noodler 3159
stranger_afa 1161
ltl_afa 2859
noodler 11541
stranger_afa 3199
ltl_afa 1334
noodler 7440
stranger_afa 1084
ltl_afa 4996
noodler 3118
stranger_afa 1486
ltl_afa 3452
noodler 6578
stranger_afa 1628
ltl_afa 2412
noodler 1908
stranger_afa 672
ltl_afa 2918
noodler 5326
stranger_afa 616
ltl_afa 6761
noodler 11487
stranger_afa 1952
ltl_afa 4961
noodler 4350
stranger_afa 2974
ltl_afa 3784
noodler 9432
stranger_afa 1526
ltl_afa 5921
noodler 1269
stranger_afa 840
ltl_afa 1980
noodler 235
stranger_afa 3158
ltl_afa 4297
noodler 6265
stranger_afa 1926
ltl_afa 6815
noodler 12215
stranger_afa 2513
ltl_afa 4771
noodler 6064
stranger_afa 2520
ltl_afa 3511
noodler 203
stranger_afa 3900
ltl_afa 1883
noodler 1268
stranger_afa 1537
ltl_afa 6697
noodler 12058
stranger_afa 853
ltl_afa 2137
noodler 5507
stranger_afa 3896
ltl_afa 947
noodler 9550
stranger_afa 797
ltl_afa 714
noodler 3289
stranger_afa 3174
ltl_afa 4762
noodler 1604
stranger_afa 3747
ltl_afa 1421
noodler 12768
stranger_afa 2921
ltl_afa 2507
noodler 2929
stranger_afa 3893
ltl_afa 6610
noodler 8502
stranger_afa 1415
ltl_afa 3801
noodler 36
stranger_afa 151
ltl_afa 5873
noodler 8560
stranger_afa 3215
ltl_afa 3065
noodler 11507
stranger_afa 3573
ltl_afa 4492
noodler 11821
stranger_afa 1672
ltl_afa 4487
noodler 12294
stranger_afa 15
ltl_afa 6235
noodler 2219
stranger_afa 2140
ltl_afa 5679
noodler 8459
stranger_afa 2474
ltl_afa 6162
noodler 9769
stranger_afa 1364
ltl_afa 1693
noodler 6234
stranger_afa 113
ltl_afa 3327
noodler 7473
stranger_afa 1457
ltl_afa 3272
noodler 9300
stranger_afa 2923
ltl_afa 611
noodler 11795
stranger_afa 2157
ltl_afa 6519
noodler 7663
stranger_afa 906
ltl_afa 6760
noodler 9218
stranger_afa 549
ltl_afa 2495
noodler 8494
stranger_afa 3449
ltl_afa 3498
noodler 957
stranger_afa 2426
ltl_afa 2491
noodler 11491
stranger_afa 2208
ltl_afa 3168
noodler 10759
stranger_afa 2374
ltl_afa 5213
noodler 2628
stranger_afa 1064
ltl_afa 1326
noodler 12907
stranger_afa 2677
ltl_afa 4318
noodler 2705
stranger_afa 3899
ltl_afa 4499
noodler 10521
stranger_afa 2572
ltl_afa 2695
noodler 3311
stranger_afa 3813
ltl_afa 2134
noodler 995
stranger_afa 213
ltl_afa 3842
noodler 2750
stranger_afa 386
ltl_afa 3239
noodler 6714
stranger_afa 1468
ltl_afa 4663
noodler 2726
stranger_afa 3772
ltl_afa 292
noodler 3525
stranger_afa 1776
ltl_afa 6303
noodler 8524
stranger_afa 1948
ltl_afa 3119
noodler 6508
stranger_afa 433
ltl_afa 4528
noodler 4016
stranger_afa 2386
ltl_afa 6662
noodler 3615
stranger_afa 1066
ltl_afa 909
noodler 11456
stranger_afa 2204
ltl_afa 7000
noodler 8824
stranger_afa 2762
ltl_afa 6925
noodler 12709
stranger_afa 1588
ltl_afa 133
noodler 13008
stranger_afa 480
ltl_afa 4390
noodler 12533
stranger_afa 3087
ltl_afa 2806
noodler 6753
stranger_afa 1687
ltl_afa 2761
noodler 12432
stranger_afa 208
ltl_afa 1479
noodler 1415
stranger_afa 957
ltl_afa 432
noodler 11505
stranger_afa 1219
ltl_afa 6385
noodler 27
stranger_afa 127
ltl_afa 231
noodler 9537
stranger_afa 1077
ltl_afa 4898
noodler 8271
stranger_afa 291
ltl_afa 4406
noodler 1714
stranger_afa 3621
ltl_afa 3375
noodler 3417
stranger_afa 955
ltl_afa 6860
noodler 13425
stranger_afa 2467
ltl_afa 4931
noodler 2646
stranger_afa 503
ltl_afa 1465
noodler 10869
stranger_afa 999
ltl_afa 85
noodler 3816
stranger_afa 3458
ltl_afa 5888
noodler 1656
stranger_afa 2651
ltl_afa 819
noodler 1818
stranger_afa 3654
ltl_afa 6358
noodler 907
stranger_afa 1359
ltl_afa 6094
noodler 1350
stranger_afa 1226
ltl_afa 6383
noodler 11340
stranger_afa 597
ltl_afa 3056
noodler 8659
stranger_afa 3396
ltl_afa 2883
noodler 3206
stranger_afa 1464
ltl_afa 3580
noodler 887
stranger_afa 3342
ltl_afa 3663
noodler 8888
stranger_afa 3201
ltl_afa 2150
noodler 5255
stranger_afa 1553
ltl_afa 1941
noodler 11567
stranger_afa 3207
ltl_afa 5686
noodler 823
stranger_afa 2331
ltl_afa 2722
noodler 8872
stranger_afa 3784
ltl_afa 6520
noodler 312
stranger_afa 158
ltl_afa 5995
noodler 13442
stranger_afa 920
ltl_afa 4675
noodler 6806
stranger_afa 794
ltl_afa 3940
noodler 10346
stranger_afa 1840
ltl_afa 1257
noodler 4164
stranger_afa 3191
ltl_afa 1899
noodler 13120
stranger_afa 1445
ltl_afa 6152
noodler 11913
stranger_afa 1401
ltl_afa 3067
noodler 2255
stranger_afa 2048
ltl_afa 4162
noodler 6032
stranger_afa 2541
ltl_afa 2755
noodler 4265
stranger_afa 3277
ltl_afa 5410
noodler 13009
stranger_afa 3733
ltl_afa 4830
noodler 10779
stranger_afa 3651
ltl_afa 1963
noodler 2826
stranger_afa 1766
ltl_afa 476
noodler 5815
stranger_afa 4047
ltl_afa 6945
noodler 4774
stranger_afa 3429
ltl_afa 3365
noodler 13305
stranger_afa 2403
ltl_afa 1632
noodler 9380
stranger_afa 1293
ltl_afa 3195
noodler 287
stranger_afa 3368
ltl_afa 7008
noodler 8690
stranger_afa 257
ltl_afa 4848
noodler 4513
stranger_afa 1223
ltl_afa 1008
noodler 3666
stranger_afa 564
ltl_afa 6587
noodler 8721
stranger_afa 484
ltl_afa 868
noodler 6201
stranger_afa 1071
ltl_afa 3306
noodler 6215
stranger_afa 2707
ltl_afa 6874
noodler 2660
stranger_afa 3420
ltl_afa 2993
noodler 97
stranger_afa 784
ltl_afa 6647
noodler 12901
stranger_afa 32
ltl_afa 3380
noodler 12233
stranger_afa 726
ltl_afa 3995
noodler 3819
stranger_afa 924
ltl_afa 5479
noodler 3953
stranger_afa 1673
ltl_afa 1768
noodler 11689
stranger_afa 2631
ltl_afa 6542
noodler 5997
stranger_afa 1728
ltl_afa 2592
noodler 2543
stranger_afa 353
ltl_afa 4371
noodler 4565
stranger_afa 3783
ltl_afa 1496
noodler 3727
stranger_afa 3394
ltl_afa 570
noodler 9789
stranger_afa 3585
ltl_afa 3727
noodler 538
stranger_afa 3981
ltl_afa 5909
noodler 7832
stranger_afa 1416
ltl_afa 4417
noodler 10720
stranger_afa 2045
ltl_afa 1694
noodler 4456
stranger_afa 3161
ltl_afa 2898
noodler 9498
stranger_afa 1213
ltl_afa 700
noodler 7501
stranger_afa 1145
ltl_afa 6971
noodler 9577
stranger_afa 249
ltl_afa 3363
noodler 11900
stranger_afa 2665
ltl_afa 835
noodler 7864
stranger_afa 3053
ltl_afa 6668
noodler 3030
stranger_afa 320
ltl_afa 214
noodler 12416
stranger_afa 245
ltl_afa 195
noodler 5732
stranger_afa 2764
ltl_afa 1932
noodler 5000
stranger_afa 553
ltl_afa 6158
noodler 2591
stranger_afa 2694
ltl_afa 3825
noodler 9944
stranger_afa 2584
ltl_afa 3138
noodler 6157
stranger_afa 4008
ltl_afa 782
noodler 12150
stranger_afa 1386
ltl_afa 3068
noodler 11640
stranger_afa 2653
ltl_afa 81
noodler 843
stranger_afa 3718
ltl_afa 2677
noodler 9486
stranger_afa 2736
ltl_afa 7015
noodler 2709
stranger_afa 2586
ltl_afa 2639
noodler 5643
stranger_afa 2104
ltl_afa 3972
noodler 11255
stranger_afa 3587
ltl_afa 4826
noodler 7127
stranger_afa 2993
ltl_afa 6987
noodler 6050
stranger_afa 1203
ltl_afa 1546
noodler 4005
stranger_afa 3311
ltl_afa 4940
noodler 10675
stranger_afa 1767
ltl_afa 4270
noodler 3356
stranger_afa 1971
ltl_afa 2606
noodler 3178
stranger_afa 201
ltl_afa 2092
noodler 9170
stranger_afa 750
ltl_afa 526
noodler 8614
stranger_afa 2224
ltl_afa 5196
noodler 2829
stranger_afa 2610
ltl_afa 5228
noodler 486
stranger_afa 438
ltl_afa 1531
noodler 952
stranger_afa 1801
ltl_afa 3230
noodler 100
stranger_afa 3451
ltl_afa 4744
noodler 5137
stranger_afa 3196
ltl_afa 6511
noodler 5305
stranger_afa 2465
ltl_afa 5940
noodler 5969
stranger_afa 1339
ltl_afa 2269
noodler 3915
stranger_afa 978
ltl_afa 3027
noodler 10771
stranger_afa 3313
ltl_afa 5291
noodler 1315
stranger_afa 1100
ltl_afa 5181
noodler 2217
stranger_afa 1271
ltl_afa 3206
noodler 3205
stranger_afa 305
ltl_afa 2750
noodler 384
stranger_afa 754
ltl_afa 1329
noodler 9827
stranger_afa 2116
ltl_afa 2445
noodler 7180
stranger_afa 1951
ltl_afa 6027
noodler 10763
stranger_afa 3212
ltl_afa 1071
noodler 2343
stranger_afa 3477
ltl_afa 6356
noodler 230
stranger_afa 1343
ltl_afa 1509
noodler 7641
stranger_afa 3571
ltl_afa 5967
noodler 21
stranger_afa 926
ltl_afa 5865
noodler 5405
stranger_afa 3371
ltl_afa 2668
noodler 13173
stranger_afa 767
ltl_afa 865
noodler 4378
stranger_afa 145
ltl_afa 6274
noodler 10377
stranger_afa 855
ltl_afa 3458
noodler 13362
stranger_afa 713
ltl_afa 2744
noodler 3152
stranger_afa 304
ltl_afa 6537
noodler 10172
stranger_afa 1168
ltl_afa 2242
noodler 4917
stranger_afa 2186
ltl_afa 1536
noodler 11717
stranger_afa 2365
ltl_afa 1936
noodler 9168
stranger_afa 397
ltl_afa 1015
noodler 5042
stranger_afa 1113
ltl_afa 3737
noodler 1837
stranger_afa 3170
ltl_afa 5169
noodler 6475
stranger_afa 3971
ltl_afa 2846
noodler 5739
stranger_afa 3139
ltl_afa 5317
noodler 8910
stranger_afa 187
ltl_afa 6267
noodler 13589
stranger_afa 2003
ltl_afa 6785
noodler 5455
stranger_afa 1833
ltl_afa 1354
noodler 3614
stranger_afa 1473
ltl_afa 657
noodler 13143
stranger_afa 3503
ltl_afa 2417
noodler 11523
stranger_afa 791
ltl_afa 6914
noodler 8883
stranger_afa 4035
ltl_afa 4851
noodler 6598
stranger_afa 3928
ltl_afa 6217
noodler 9852
stranger_afa 1245
ltl_afa 245
noodler 6654
stranger_afa 874
ltl_afa 5316
noodler 897
stranger_afa 3782
ltl_afa 4823
noodler 11730
stranger_afa 2314
ltl_afa 2141
noodler 5668
stranger_afa 280
ltl_afa 1186
noodler 10637
stranger_afa 2207
ltl_afa 885
noodler 1447
stranger_afa 1335
ltl_afa 1521
noodler 11078
stranger_afa 1636
ltl_afa 3162
noodler 13787
stranger_afa 425
ltl_afa 6398
noodler 5261
stranger_afa 807
ltl_afa 4391
noodler 6511
stranger_afa 2005
ltl_afa 2884
noodler 10686
stranger_afa 2868
ltl_afa 6406
noodler 1503
stranger_afa 2625
ltl_afa 5582
noodler 2959
stranger_afa 3867
ltl_afa 5627
noodler 1458
stranger_afa 2727
ltl_afa 2742
noodler 13355
stranger_afa 3864
ltl_afa 4363
noodler 8787
stranger_afa 1436
ltl_afa 773
noodler 6490
stranger_afa 378
ltl_afa 2246
noodler 10076
stranger_afa 529
ltl_afa 4878
noodler 9620
stranger_afa 1974
ltl_afa 1964
noodler 1479
stranger_afa 1782
ltl_afa 6611
noodler 6326
stranger_afa 1211
ltl_afa 6879
noodler 6550
stranger_afa 3415
ltl_afa 4844
noodler 12624
stranger_afa 2126
ltl_afa 6807
noodler 8544
stranger_afa 3858
ltl_afa 3754
noodler 5764
stranger_afa 1665
ltl_afa 1631
noodler 10600
stranger_afa 1788
ltl_afa 1211
noodler 7840
stranger_afa 1090
ltl_afa 1095
noodler 11966
stranger_afa 3435
ltl_afa 216
noodler 12418
stranger_afa 1910
ltl_afa 1920
noodler 174
stranger_afa 608
ltl_afa 4686
noodler 6624
stranger_afa 1292
ltl_afa 6633
noodler 6228
stranger_afa 761
ltl_afa 5969
noodler 10931
stranger_afa 3450
ltl_afa 2762
noodler 10357
stranger_afa 3670
ltl_afa 420
noodler 2292
stranger_afa 2026
ltl_afa 2565
noodler 10752
stranger_afa 1579
ltl_afa 1293
noodler 6034
stranger_afa 1418
ltl_afa 3149
noodler 6461
stranger_afa 2307
ltl_afa 7003
noodler 12030
stranger_afa 1428
ltl_afa 6285
noodler 7116
stranger_afa 1209
ltl_afa 1852
noodler 4901
stranger_afa 889
ltl_afa 3194
noodler 13023
stranger_afa 1923
ltl_afa 4588
noodler 12337
stranger_afa 1523
ltl_afa 6876
noodler 4253
stranger_afa 1177
ltl_afa 5687
noodler 1577
stranger_afa 2453
ltl_afa 676
noodler 3334
stranger_afa 3169
ltl_afa 1778
noodler 11049
stranger_afa 2109
ltl_afa 143
noodler 3560
stranger_afa 39
ltl_afa 6989
noodler 11671
stranger_afa 3062
ltl_afa 5006
noodler 2373
stranger_afa 696
ltl_afa 1173
noodler 3384
stranger_afa 403
ltl_afa 3966
noodler 9093
stranger_afa 2497
ltl_afa 2872
noodler 12599
stranger_afa 2597
ltl_afa 1371
noodler 487
stranger_afa 3168
ltl_afa 368
noodler 5754
stranger_afa 2316
ltl_afa 5890
noodler 12431
stranger_afa 1511
ltl_afa 6131
noodler 11279
stranger_afa 133
ltl_afa 6455
noodler 13779
stranger_afa 2947
ltl_afa 6985
noodler 13180
stranger_afa 3731
ltl_afa 3063
noodler 2033
stranger_afa 3692
ltl_afa 1055
noodler 10889
stranger_afa 3693
ltl_afa 6252
noodler 3901
stranger_afa 2296
ltl_afa 5738
noodler 10700
stranger_afa 574
ltl_afa 4862
noodler 11965
stranger_afa 141
ltl_afa 2580
noodler 9307
stranger_afa 3268
ltl_afa 1280
noodler 1429
stranger_afa 3255
ltl_afa 5092
noodler 7201
stranger_afa 1792
ltl_afa 4693
noodler 9834
stranger_afa 496
ltl_afa 3461
noodler 12914
stranger_afa 3620
ltl_afa 2660
noodler 222
stranger_afa 1853
ltl_afa 564
noodler 4636
stranger_afa 307
ltl_afa 3976
noodler 12222
stranger_afa 3249
ltl_afa 4343
noodler 12714
stranger_afa 440
ltl_afa 4181
noodler 3863
stranger_afa 2421
ltl_afa 3809
noodler 6850
stranger_afa 933
ltl_afa 5399
noodler 8096
stranger_afa 2273
ltl_afa 3013
noodler 5398
stranger_afa 1000
ltl_afa 4671
noodler 1859
stranger_afa 2441
ltl_afa 1287
noodler 8782
stranger_afa 2992
ltl_afa 5710
noodler 5431
stranger_afa 1694
ltl_afa 1262
noodler 9
stranger_afa 330
ltl_afa 4025
noodler 8262
stranger_afa 1143
ltl_afa 2439
noodler 2906
stranger_afa 1123
ltl_afa 1597
noodler 4662
stranger_afa 312
ltl_afa 5714
noodler 6419
stranger_afa 2821
ltl_afa 277
noodler 7153
stranger_afa 798
ltl_afa 4881
noodler 10561
stranger_afa 1057
ltl_afa 6148
noodler 11892
stranger_afa 1559
ltl_afa 3155
noodler 10300
stranger_afa 4009
ltl_afa 78
noodler 1997
stranger_afa 1406
ltl_afa 6722
noodler 5275
stranger_afa 1812
ltl_afa 559
noodler 13618
stranger_afa 2345
ltl_afa 7054
noodler 9850
stranger_afa 702
ltl_afa 3813
noodler 1486
stranger_afa 2941
ltl_afa 1967
noodler 5161
stranger_afa 91
ltl_afa 5600
noodler 13637
stranger_afa 2433
ltl_afa 1590
noodler 1262
stranger_afa 3194
ltl_afa 2079
noodler 624
stranger_afa 469
ltl_afa 2484
noodler 3844
stranger_afa 3465
ltl_afa 5571
noodler 4536
stranger_afa 3954
ltl_afa 193
noodler 4012
stranger_afa 2683
ltl_afa 5341
noodler 1851
stranger_afa 2312
ltl_afa 1667
noodler 2945
stranger_afa 107
ltl_afa 540
noodler 9678
stranger_afa 1798
ltl_afa 1289
noodler 1573
stranger_afa 2089
ltl_afa 4807
noodler 4404
stranger_afa 3452
ltl_afa 6779
noodler 6254
stranger_afa 3769
